Accession	Description	Sum PEP Score	# Unique Peptides	temp37.0_concYOU	temp40.6_concYOU	temp43.7_concYOU	temp47.5_concYOU	temp51.2_concYOU	temp54.5_concYOU	temp57.9_concYOU	temp61.5_concYOU	temp64.0_concYOU	temp67.0_concYOU	temp67.0_concSEN	temp64.0_concSEN	temp61.5_concSEN	temp57.9_concSEN	temp54.5_concSEN	temp51.2_concSEN	temp47.5_concSEN	temp43.7_concSEN	temp40.6_concSEN	 temp37.0_concSEN
Q14683	Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2	451.911	68	221.5	223.7	193.7	167.8	110	45.1	17.4	9.9	6.3	4.8	4.3	4.9	7.9	13.6	45.2	108.3	153.8	247	206	209
P13797	Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4	450.41	42	173.9	169.5	167.7	162.3	137.6	112	47.4	16.6	8.1	4.8	4	4.9	9.9	33.3	120.8	143.3	164.3	193.6	159.5	166.5
P31939	Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3	449.575	41	250.6	243.2	237.7	146.9	60.5	28.4	13.5	8.5	6	4.5	4.5	4.5	6.6	10.5	30.5	63.3	148.1	301.6	186.1	244.4
Q9BQE3	Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1	449.148	2	207.9	189.4	203.3	149.3	104.9	72.7	35.2	18.2	10.9	8.3	8.2	9.1	16	32.5	79.9	113.4	150.4	197.3	200.4	192.9
P15311	Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4	448.834	30	187.8	183.1	170.7	171.4	145.5	89.8	23.5	13.7	8.5	5.9	5.8	7.5	11.9	19	89.2	153.9	164.3	193.1	178.3	176.9
Q9UQE7	Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2	445.571	62	234	241	173.3	164.1	104.1	44.6	17.4	9.8	6.7	5	4.1	5	8.1	13.1	43.5	108.3	155.8	259.2	189	213.9
P49321	Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2	445.546	42	148.6	145.6	145.7	140.7	119.8	89.3	62.9	53.3	50.4	43.7	43	38.6	45.2	52	92.6	124.4	137.6	169.7	147	149.9
Q71U36	Tubulin alpha-1A chain OS=Homo sapiens OX=9606 GN=TUBA1A PE=1 SV=1	445.254	1											11.5	13.1	24.7	49.4	165.5	219.5	322.9	347.4	390.8	455.2
P50395	Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2	444.881	36	179.3	166.1	185.6	162.1	138.1	104.2	39.2	12.9	7.5	5	3.4	4.1	7.3	24.9	104.1	142.3	167.8	190.1	180.5	175.4
P25705	ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1	441.754	39	154.4	147.1	156.7	143.4	110.1	123	84.3	53.1	21.9	6.1	4.9	13.6	37.5	68.4	135	139.7	120.4	193	157.8	129.5
Q01813	ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2	440.253	39	223.9	184	176.2	138.3	108.1	77.5	45.6	25.8	13.8	7	6.6	10.3	22.1	38.4	83.4	106.1	142.6	195	201.2	194.2
O95757	Heat shock 70 kDa protein 4L OS=Homo sapiens OX=9606 GN=HSPA4L PE=1 SV=3	435.993	42	225.8	227.2	212.8	174.9	72.3	38.5	19.6	12.9	8.7	7.2	7.1	7.7	11	16.9	41.9	72	170.6	235.5	224.7	212.5
Q99832	T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2	435.41	38	221.7	181.2	205.5	160.1	95.6	90.5	24.4	10.8	6	4.1	5	5.7	10	18.7	98.4	121.9	127.5	226.1	224.1	162.5
O60664	Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3	432.782	28	172.8	164.2	160.5	153.1	133.6	108.3	48.4	28	19	12	10.8	13	21.5	36.7	81.3	147	155.1	195.8	161.7	177.1
P06744	Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4	432.327	31	196.8	181.3	188.6	172	129.3	82.8	27.9	10.6	6.3	4.4	4	3.8	6.3	18	83.3	136.9	171.7	204.8	185	186.1
Q06830	Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1	431.413	23	147	141.8	148.1	137.1	121.2	88.7	67.7	58	51.5	38.9	35.2	39.7	45.9	53.9	95.1	126.9	140.3	164.9	149.1	149
Q05682	Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3	431.279	45	122.1	120.9	120.2	118.3	103.6	100.9	84.7	78.1	81.9	69.3	74.6	63.9	70.1	75.5	108.9	115.8	119.7	132.5	120.1	119.1
P40939	Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2	429.65	46	231.8	219.9	222	165.7	76.3	36	19.8	12.5	9.3	6.8	6.8	7.6	11.3	15.6	31.8	80.9	171	261.1	202.9	211
P12268	Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2	427.032	32	194.6	174.2	173.8	163.8	102	76.1	46.9	31	21.7	15.9	15.7	16.2	23.1	35.1	76.6	110.6	139.3	228.7	176.2	178.6
Q9NYU2	UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=UGGT1 PE=1 SV=3	425.993	53	191.3	177.7	198.2	164.7	124.1	75.7	32.6	20.6	9	6.1	3.9	4.9	9.8	25	94.3	132.9	164.8	201.1	189.1	174.2
Q9NTJ3	Structural maintenance of chromosomes protein 4 OS=Homo sapiens OX=9606 GN=SMC4 PE=1 SV=2	424.498	61	255.5	250.7	231.6	129.5	52.7	33.8	18.6	12	8.8	6.8	5.3	6.1	9.3	15.4	38.3	52.8	126.4	289.8	219.7	237
Q92616	eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=7	421.592	67	361.7	293.5	173.3	62.6	40	26.6	16.7	11.6	8.1	5.9	5.9	6.4	9.8	14.1	27.8	38.2	57.1	188.9	328.5	323.2
O60610	Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2	418.023	51	223.8	221.2	210.5	165.8	75.1	46.6	23.8	15.4	10.4	7.3	7.5	9.1	14.1	21.6	53.8	78	163.2	245.2	196.2	211.4
P26639	Threonine--tRNA ligase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS1 PE=1 SV=3	413.629	48	215.3	201.2	181.8	176.4	124.5	62.4	21	9.6	4.8	3.1	3.2	4.1	7.4	15.6	70.5	131.7	170.3	227.3	174.3	195.6
P17987	T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1	413.417	34	172.3	174.5	202.3	161.2	113.3	113.9	32.9	15.6	7.9	6.2	4.7	5.4	10.2	22.7	123.1	146.6	131.4	220.7	196.1	139.1
P09651	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	404.561	23	195.7	196.6	191.3	178.2	121.9	60.9	26.3	13.7	9	6.3	6.6	6.8	11.2	21.1	59.8	114.7	176.4	224.6	185.4	193.5
O60506	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2	404.117	33	210.1	212.9	198.9	183.3	117.2	40.7	17.3	9.2	6.3	4.2	3.3	4	7.1	12.3	38.6	122.6	180.9	230.9	198.7	201.6
Q92945	Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4	403.229	33	134.5	131.9	130.3	124.7	112.8	99.2	80.8	67.7	65.3	52.7	55.3	51.6	59.3	69.9	108.9	119.3	124.4	144.3	134.1	132.9
Q13885	Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1	400.487	6	208.9	186.1	190.3	145.1	114.6	71.9	41	21.2	11.9	8.9	7.1	8.2	14.7	29.8	82.8	122.6	153.2	205.3	193.6	182.8
Q08J23	RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2	399.333	44	224.5	215.5	206.3	166	99.8	43.6	19.1	11.2	8.1	5.9	5.8	6.9	9.6	15.6	39.7	85.9	153.1	247.5	206.6	229.2
P50990	T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4	399.237	47	176.7	174.8	206.4	160.1	110.1	102.1	34.6	18.3	10	6.9	4.4	5.4	10.5	23.4	118	141.5	139	225.4	190.2	142.1
Q14697	Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3	399.049	39	221.7	206.9	184.1	185	91.7	52	27.2	18	8.1	5.3	4.1	5	9.1	22.3	73.6	103.5	177.1	243.7	161.9	199.4
Q04637	Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4	397.795	53	260.4	244.8	217.1	118.7	62.1	39.3	22.3	14.9	11.5	8.9	7.2	7.6	11.1	16.6	38.9	59.3	114.4	241.4	232.1	271.4
Q15029	116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1	397.734	51	138.2	135	145	129.2	139.1	158.1	93.6	42.5	12.4	6.9	5.7	7.5	27.8	72.2	159.3	143.5	133.7	160.6	153.3	136.3
P50454	Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2	397.361	32	185.3	183.8	186.3	173.4	132.7	74.2	31.1	18.2	9	6	5	6.1	11.2	26.6	89	131.8	165.5	207.9	177.9	178.9
P33991	DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5	397.319	37	254.4	287.7	183.4	157.4	55.5	27.5	13.7	8.9	6.5	5	4.6	5.1	7.8	12.6	31.5	63.3	158.4	268.1	228.2	220.5
Q86VP6	Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2	397.175	50	178.8	174.3	174.1	157.1	119.3	107	55	21.4	7.7	5.4	6.1	6.7	15.8	40.8	106.8	126.8	161.1	186.1	182.4	167.3
P23921	Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens OX=9606 GN=RRM1 PE=1 SV=1	393.317	40	258.9	243.1	191.7	147.3	77.6	39	17.9	11.2	7.5	5.7	8.2	8.4	12.1	17.6	44.9	85.2	150.2	242.1	195.2	236.1
P67936	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	393.098	23	129.8	120	126.1	120	102.2	95.4	82.9	77.4	78.4	68	70.2	61.8	68	75.8	107.4	115.7	117.4	137.3	124.3	122.1
P53621	Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2	392.042	53	221.3	209.1	222.9	164.5	99.4	42.1	18.1	10	7.2	5.5	5	6	9.1	14.2	43.8	100.7	158.9	236.3	229	196.9
Q7Z6Z7	E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3	392.021	61	199.3	193.8	208.5	166.9	107.3	64.1	28.8	14.7	9.4	7.2	6.5	7.1	11.4	21.3	73	120	159	222.8	201.3	177.7
P60842	Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1	391.097	20	231.9	206.9	233.9	164.1	88.2	34.4	17.2	10.4	7.5	5.5	5.7	6.3	9.6	14.7	34.7	85.3	169.3	234	211.1	229.3
P40227	T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3	390.236	35	182.6	183.1	193.8	156	112.4	112.2	34.2	14.1	6.7	4.9	4.5	4.9	9.4	25.7	124.5	151.3	130.7	224.4	182.2	142.4
P11413	Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=4	389.421	35	226.2	214.5	200.1	175.5	98.4	48.1	16.5	9.4	6.3	4.8	4.1	4.5	7.1	12.4	56.2	110.8	177.3	224.4	184.6	218.5
P26640	Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4	389.053	47	264	269.6	218.6	130.6	51.6	27.9	14.9	10.1	7.1	5.5	4.7	5.5	9.2	15	32.4	54.7	128.9	292.4	219.4	237.9
P08133	Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3	388.802	45	224.4	211	222.3	176.5	91.4	37.8	17.5	9.3	5.7	4.1	3.6	4.5	7.5	14.1	39.5	89.6	178.3	239.9	198.8	224.2
P36776	Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2	387.369	44	233.6	234.6	185.7	158.8	100.4	49.5	17.3	9.4	6.1	4.7	5.2	5.4	8.2	15.1	54	112.5	172.4	235.9	184	207.2
P05455	Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2	386.759	43	202.8	205.3	178.2	177.7	127.7	63.3	22.6	10.3	7	5	5.2	5.9	9	16.7	52.3	118.9	168.4	242.8	171.6	209.2
P49736	DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4	386.684	40	218.8	212.1	222.3	190.7	77.1	35.5	17.5	11.1	8.2	6.6	4.7	5.4	8.2	12.3	34.5	79.2	182.4	245.4	225.7	202.3
P60174	Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=4	383.086	28	146.6	141.8	145.1	138.8	123.2	109.4	87.5	60.7	32.1	14.8	14.1	24.4	49.7	72.3	121	131	138.3	155.6	146.1	147.6
Q01518	Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5	382.502	37	181.2	179	171.6	175.3	136.8	104.9	27.5	13.9	6	3.9	4.2	4.7	8.6	18.5	101.3	155	162.2	210.4	166.8	168.3
Q14978	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	381.838	49	123.2	120.2	122.8	116.1	110.7	101	90.2	79.7	81.7	54.5	68	64.9	70.9	77.3	108.4	119.7	110.8	137.3	123.5	119.2
Q92900	Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2	381.536	52	194.8	186.1	185.7	151.1	107.6	74.9	44.3	28.5	17.4	9.5	7.2	11.8	21.7	36.1	83.8	116.1	153.1	197.5	188.6	184.2
Q16658	Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3	379.481	31	172.4	170.4	162.9	167.2	134.2	99.2	52	25.9	10.5	5.3	4.1	6.9	17.9	39.2	106.1	144.7	162.8	191.6	156.5	170.2
P09874	Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4	379.291	51	298.8	294	184.6	112.7	47.6	26	14.5	9.7	7.1	5	5.1	5.6	8.8	13.7	32.2	49.8	118.7	273.1	232	260.9
Q9UQ80	Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3	379.073	34	213.2	210.5	210.9	175.9	98.1	47.6	21.1	11.5	6.7	4.5	3.8	4.7	8	15.3	51.3	100.6	171.9	231.2	201.9	211.5
P49411	Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=3	378.712	31	291.9	260.3	190.7	137.5	61.9	25.1	13	8.6	6.1	5	5.1	5.2	7.6	11.3	26.1	61.4	142.2	252.2	220.2	268.6
P12956	X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2	378.559	43	214.1	221.1	188.1	160	107.9	69.7	22.3	8.5	5.1	3.3	6.9	7.2	9.9	17.1	63	97.5	149.6	243.1	195.6	210.2
P50991	T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4	376.025	29	194	185.9	222	142.3	99.5	92.3	32.7	15.8	9	6.4	3.7	4.2	8.7	21.2	109.8	131	129.6	214.3	205.4	172.2
Q9Y520	Protein PRRC2C OS=Homo sapiens OX=9606 GN=PRRC2C PE=1 SV=4	375.272	63	131.5	125	132.5	123.9	112	90.4	73.5	72.7	76.2	62.4	61.1	59.1	67.4	72.4	104.9	115.8	122.8	140.5	130.1	126
Q14247	Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2	373.752	49	127.3	123.1	126.9	124.9	112.3	98.1	78.8	72.7	74.8	61.1	71.6	61.2	66.8	71.8	112.2	119	117.2	139.7	119.3	121.3
P51659	Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens OX=9606 GN=HSD17B4 PE=1 SV=3	372.417	37	193.4	180.3	177.9	163.7	122.3	82.8	34.4	20	14.7	10.5	9	9.9	15.1	25.1	86.6	133.4	166.6	196.6	173.4	184.3
Q13509	Tubulin beta-3 chain OS=Homo sapiens OX=9606 GN=TUBB3 PE=1 SV=2	369.704	12	195.4	181.7	193.5	161.4	120.6	77.5	35.6	18.4	9.5	6.3	4.6	5.2	12.9	28.7	87	126.7	161	199.8	191.1	182.9
Q9BQ52	Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens OX=9606 GN=ELAC2 PE=1 SV=2	367.919	36	175.7	158.5	177.2	145.8	114.5	93.7	58.1	40.1	24.4	11.9	11.5	22.1	37.3	52.9	101.3	119.5	147	168.2	172.7	167.5
Q14008	Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3	367.911	61	267.5	253	229.3	130.8	45.4	28.1	16.9	11.9	9.5	7.5	7.3	7.8	10.5	15	29.9	44	127.9	283.3	224.9	249.3
Q14152	Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1	366.419	66	177.7	193.4	174.1	194.1	79.4	59.3	40.3	32.8	28.4	20.6	22.7	24.8	32.4	39	68.9	82.6	153.6	213.5	191.6	170.8
Q9Y678	Coatomer subunit gamma-1 OS=Homo sapiens OX=9606 GN=COPG1 PE=1 SV=1	366.095	41	209.4	197	200	170.6	109.6	57.5	26.5	14.4	8.6	6.5	4.9	5.2	8.8	17.2	56.8	110	164.1	235.2	203	194.9
P17980	26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3	365.458	30	233.8	263.2	184.6	150.6	79.2	43.1	20.5	11.9	7.4	5.6	5.6	6.4	9.9	17.7	53.5	89.1	136.6	247.3	232.5	201.4
P49915	GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1	364.513	42	217.6	209.7	198.8	182.6	110.3	37.3	18.8	11.4	7.8	5.7	4.2	4.9	7.8	12.8	36	106.4	179.9	240.9	193.8	213.4
O95347	Structural maintenance of chromosomes protein 2 OS=Homo sapiens OX=9606 GN=SMC2 PE=1 SV=2	362.815	55	261	259.3	229.3	135.5	49.9	29.4	14.6	9.4	6.8	4.9	4.4	5	8	13	34.5	49.9	130.1	294.9	217.3	242.9
O15067	Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4	362.679	41	229	217.1	228.1	168.5	65.1	37.5	21.5	14.5	10.7	7.9	7.7	9	13.8	19.3	43	76.2	168.1	229.6	219.1	214.2
P26599	Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=2	359.502	20	231.4	217.4	225.5	167.7	72.4	36.4	20.6	12.9	9	6.7	8.7	9.6	14.8	21.9	42.5	72.4	157.1	226.9	225.7	220.4
P18669	Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2	357.517	21	177.7	175	167.7	167.2	140.5	100.1	42.4	16.6	7.9	5	4.8	6.6	15.5	34.2	108.6	134.6	166.6	197.1	163.7	168.4
P68366	Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1	356.764	10	207.5	193.3	205.3	153.1	106.1	70.5	32.6	16.3	9.2	6.1	3.2	4.4	11.3	26.1	80.3	117.6	155.2	208.1	201.1	192.6
Q13428	Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3	354.91	54	141.8	142	143.2	142.3	128.6	100	69.3	53.9	46.9	32.1	31.4	37.6	47.2	60	112.4	133.5	139.9	161.3	143.6	133.1
Q12906	Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3	354.138	34	165.2	162.9	168	153.5	132.4	113.1	63	22.1	12	7.8	8.1	10	20.4	54.4	118.5	137.3	149	180.4	166	156
P21399	Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	353.862	39	217.6	173.9	160.3	181.6	135.3	84.6	24.1	11.7	6.5	4.4	4.3	4.9	8.1	15.3	85.8	138.6	169.9	199.9	183.6	189.5
P15170	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens OX=9606 GN=GSPT1 PE=1 SV=1	351.736	31	185.8	182.2	180.6	168.7	131.2	79.5	36.6	19.5	9.8	6.1	6.5	8.3	14.9	27.9	80.9	131.7	167.4	216.5	163.8	182.2
P33993	DNA replication licensing factor MCM7 OS=Homo sapiens OX=9606 GN=MCM7 PE=1 SV=4	350.177	38	269.7	247.6	225.7	130.7	56.1	29.2	17	10.7	7.6	5.6	5	6	9.2	13.5	30.8	60.3	140.7	254	246.8	233.5
P25205	DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3	349.145	40	220.7	209.7	212	165	97.5	50.8	20.1	11.3	7.5	5.5	4.7	5.3	8.7	16	55.9	102.4	159.3	217.3	230.4	199.9
P34897	Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3	348.851	25	174.5	147.7	166.5	148.1	122.5	101.5	69.3	42.1	20.8	7.1	5.4	12.4	32.5	58.4	111.7	131.3	147.7	175.6	167	158
Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	348.216	41	226.6	239.7	189.7	184.8	74.2	40.3	19.7	12	7.6	5.5	5.9	6.5	9.6	15.5	43.3	83.5	173.5	238.5	230	193.6
P05783	Keratin, type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=2	345.933	24	192.6	189.9	152.4	159.9	127.8	76	51.4	27.7	14.5	7.8	7.9	12.2	23.7	45.2	79.2	156.2	153.3	190.5	150.3	181.5
Q14103	Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1	345.349	29	147.9	145.9	146.2	140.8	124.9	102.9	71.1	50.5	40.8	29	29.1	30.9	42.8	61.8	109.9	132.6	142.6	160.6	147.2	142.4
P12277	Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1	344.81	24	213	208.1	209.1	181.4	90.6	43.5	24.3	13.7	9.3	7	5.4	6.2	10.1	16.9	38.7	84.9	182.1	233.4	199.7	222.6
P22234	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3	344.182	32	152.9	149.7	138.5	133.7	103.7	105.1	75.9	61.3	47.4	31.9	33.3	32.8	48.1	61.3	115.4	127	132	164.3	147.6	138.3
P09960	Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2	342.591	35	179.6	169.1	172.6	156.1	128.2	106.9	57	18.5	7.4	4.7	6.1	6.9	14.2	42.9	109.1	134.7	159.3	181.3	175.1	170.5
P61978	Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1	342.081	30	201.9	207	187	165.6	104.3	59.1	30.6	19.5	14.4	10.5	12.4	13.4	18.7	27.6	64	105.4	164	224.3	169.8	200.6
P07954	Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3	340.582	23	213.5	204.2	221	196.6	94.7	32.9	16.5	9.2	6.5	5	4.9	5.6	8.2	13	28.8	105.4	188.2	228.2	211.6	206.1
Q02818	Nucleobindin-1 OS=Homo sapiens OX=9606 GN=NUCB1 PE=1 SV=4	340.451	37	130.5	129.3	134.6	126.9	111	97.7	75.8	67.9	68.2	57.8	60.4	52.2	57.9	67	107.4	117.7	128.2	144	134.2	130.9
Q12931	Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3	339.633	34	240.4	235.2	177.9	195.6	91.7	28.7	13.2	7.6	5.6	4.1	3.7	4.5	5.9	9.3	26.7	87.3	188.6	263.6	185.9	224.5
P27824	Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2	339.314	32	213.6	206.8	188.9	138	85.1	65	39.2	32.9	18.5	12	9.7	12.9	22.1	36.4	87.3	104.6	126.1	221.2	174.1	205.6
P22626	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	338.605	28	188.7	192.4	187.5	162.7	101.2	61.4	37.9	25.6	23.1	19.5	19	17.4	22	31	60.4	94.3	154.7	216.6	198	186.5
Q9ULW0	Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2	337.487	49	133.7	128.6	135.4	123.2	112	95.5	79.6	69.6	68.3	54	64.5	62.9	71.1	76.5	100.3	112.9	118.3	139.5	128.7	125.3
Q8WWI1	LIM domain only protein 7 OS=Homo sapiens OX=9606 GN=LMO7 PE=1 SV=3	337.413	48	148.8	146.1	151.2	132.3	109.8	85.5	67.6	59	56.4	43.2	40.6	38.9	46.1	54.3	88.8	110.7	137.6	168.1	159.2	155.7
P23528	Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3	336.221	21	154.1	158.4	142.5	148.1	121.4	104.3	63.3	44.4	36.2	27.3	29.3	28.4	36.7	54.2	112.5	133	140	177.8	135.9	152.1
P23246	Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	335.534	32	219.4	221.2	219	155.5	86.6	45	23.2	13.9	9.8	6.5	7.4	9.9	14.7	22	50.2	85.1	146.3	242.3	210.2	211.8
Q00341	Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=2	335.37	42	291.4	291.2	202.2	94.3	49	30.1	17	11.1	7.9	5.8	7	7.6	11.6	16.7	37.8	52.8	93.7	243.3	258.2	271.6
O95831	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	335.04	29	168.1	162.4	165.8	148.3	121.4	100.2	65.4	39.6	20	8.8	6.4	12.4	27.8	48.8	98.8	130.2	152.6	187.2	168.8	167
O75874	Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2	334.728	33	189.9	190.1	168.3	180.3	140.3	85.8	22.1	11.5	6.8	5	3.3	3.8	6.5	16.7	89.8	151.6	168.4	204.8	175	180
